date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:34:36	138178/138178	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:33%20GMT	https://crossgaincare.com.au/the-drive-tarneit-2/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/the-drive-tarneit-2/index.html	(from https://crossgaincare.com.au/)
09:34:36	12512/12512	---M--	200	added ('OK')	application/javascript	date:Thu,%2011%20Dec%202025%2008:38:28%20GMT	https://crossgaincare.com.au/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.4	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/contact-form-7/includes/swv/js/index1b46.js	(from https://crossgaincare.com.au/)
09:34:37	73762/73762	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:33%20GMT	https://crossgaincare.com.au/become-a-volunteer/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/become-a-volunteer/index.html	(from https://crossgaincare.com.au/)
09:34:37	13452/13452	---M--	200	added ('OK')	application/javascript	date:Thu,%2011%20Dec%202025%2008:38:28%20GMT	https://crossgaincare.com.au/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.4	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/contact-form-7/includes/js/index1b46.js	(from https://crossgaincare.com.au/)
09:34:38	79898/79898	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:35%20GMT	https://crossgaincare.com.au/pos-na-afairesete-ti-skouria-apo-ta-roucha-symvoules-apo-tin-sparklean/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/pos-na-afairesete-ti-skouria-apo-ta-roucha-symvoules-apo-tin-sparklean/index.html	(from https://crossgaincare.com.au/)
09:34:38	2969/2969	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Feb%202026%2006:31:36%20GMT	https://crossgaincare.com.au/sta-respite-a/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/sta-respite-a/index.html	(from https://crossgaincare.com.au/)
09:34:38	1830/1830	---M--	200	added ('OK')	application/javascript	date:Fri,%2012%20Dec%202025%2005:56:00%20GMT	https://crossgaincare.com.au/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.5	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/themes/hello-elementor/assets/js/hello-frontend4c8b.js	(from https://crossgaincare.com.au/)
09:34:39	79818/79818	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:35%20GMT	https://crossgaincare.com.au/contact-us/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/contact-us/index.html	(from https://crossgaincare.com.au/)
09:34:39	5677/5677	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Jan%202026%2010:40:27%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.34.2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/js/webpack.runtime.mindba3.js	(from https://crossgaincare.com.au/)
09:34:40	72581/72581	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:36%20GMT	https://crossgaincare.com.au/blog-masonry/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/blog-masonry/index.html	(from https://crossgaincare.com.au/)
09:34:41	87335/87335	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Jan%202026%2010:40:20%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.34.2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/js/frontend-modules.mindba3.js	(from https://crossgaincare.com.au/)
09:34:42	88116/88116	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:37%20GMT	https://crossgaincare.com.au/privacy-policy-2/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/privacy-policy-2/index.html	(from https://crossgaincare.com.au/)
09:34:42	72561/72561	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Feb%202026%2006:31:37%20GMT	https://crossgaincare.com.au/client-charter/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/client-charter/index.html	(from https://crossgaincare.com.au/)
09:34:42	21464/21464	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2020:34:41%20GMT	https://crossgaincare.com.au/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-includes/js/jquery/ui/core.minb37e.js	(from https://crossgaincare.com.au/)
09:34:42	61483/61483	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Feb%202026%2006:31:38%20GMT	https://crossgaincare.com.au/ndis-code-of-conduct/	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/ndis-code-of-conduct/index.html	(from https://crossgaincare.com.au/)
09:34:43	31880/31880	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Jan%202026%2010:40:20%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.34.2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/js/frontend.mindba3.js	(from https://crossgaincare.com.au/)
09:34:43	24109/24109	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20Feb%202026%2013:29:32%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://crossgaincare.com.au/)
09:34:43	3721/3721	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20Feb%202026%2013:29:32%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.35.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.mind341.js	(from https://crossgaincare.com.au/)
09:34:43	5520/5520	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2018:22:59%20GMT	https://crossgaincare.com.au/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-includes/js/imagesloaded.minbb93.js	(from https://crossgaincare.com.au/)
09:34:44	1051/1051	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Feb%202026%2006:33:07%20GMT	https://www.google.com/recaptcha/api.js?render=6LeKpKgcAAAAAC_XAZTypSb2toNp1Zp9PzEMRBV7&ver=3.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/www.google.com/recaptcha/api4e38.js	(from https://crossgaincare.com.au/)
09:34:44	143709/143709	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://crossgaincare.com.au/)
09:34:44	33548/33548	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Dec%202025%2017:31:18%20GMT	https://crossgaincare.com.au/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://crossgaincare.com.au/)
09:34:44	934/934	---M--	200	added ('OK')	application/javascript	date:Thu,%2011%20Dec%202025%2008:38:28%20GMT	https://crossgaincare.com.au/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.1.4	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/contact-form-7/modules/recaptcha/index1b46.js	(from https://crossgaincare.com.au/)
09:34:45	5268/5268	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Jan%202026%2012:49:52%20GMT	https://crossgaincare.com.au/wp-content/plugins/google-site-kit/dist/assets/js/googlesitekit-events-provider-contact-form-7-40476021fb6e59177033.js	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/google-site-kit/dist/assets/js/googlesitekit-events-provider-contact-form-7-40476021fb6e59177033.js	(from https://crossgaincare.com.au/)
09:34:45	1019/1019	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Feb%202026%2006:33:08%20GMT	https://www.google.com/recaptcha/api.js?render=explicit&ver=3.35.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/www.google.com/recaptcha/api0ebf.js	(from https://crossgaincare.com.au/)
09:34:46	6248/6248	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20Feb%202026%2013:29:29%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.35.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mind341.js	(from https://crossgaincare.com.au/)
09:34:46	24047/24047	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20Feb%202026%2013:29:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.35.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/js/frontend.mind341.js	(from https://crossgaincare.com.au/)
09:34:47	44258/44258	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20Feb%202026%2013:29:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.35.0	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mind341.js	(from https://crossgaincare.com.au/)
09:34:47	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:48	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:49	81612/81612	---M--	200	added ('OK')	font/woff2	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:49	97804/97804	---M--	200	added ('OK')	font/x-woff	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:49	151368/151368	---M--	200	added ('OK')	font/ttf	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:49	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:50	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:50	13276/13276	---M--	200	added ('OK')	font/woff2	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:50	749223/749223	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:50	16276/16276	---M--	200	added ('OK')	font/x-woff	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:51	33736/33736	---M--	200	added ('OK')	font/ttf	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:51	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Jan%202026%2010:40:30%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:51	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:51	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:53	101652/101652	---M--	200	added ('OK')	font/x-woff	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:53	78196/78196	---M--	200	added ('OK')	font/woff2	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:53	202744/202744	---M--	200	added ('OK')	font/ttf	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:54	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Jan%202026%2010:40:31%20GMT	https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://crossgaincare.com.au/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.34.2)
09:34:54	39456/39456	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:54	24576/24576	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:55	4468/4468	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:55	658545/658545	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Nov%202025%2011:47:53%20GMT	https://crossgaincare.com.au/wp-content/uploads/2024/08/SLIDE-01-1-1.png	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/2024/08/SLIDE-01-1-1.png	(from https://crossgaincare.com.au/wp-content/uploads/elementor/css/post-55.css?ver=1770168822)
09:34:55	18800/18800	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:55	44336/44336	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:55	22288/22288	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:56	13888/13888	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:56	28536/28536	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:56	44192/44192	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:57	22796/22796	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:57	4340/4340	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:57	35568/35568	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
09:34:57	17628/17628	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Nov%202025%2011:47:55%20GMT	https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Users/KONZA-VDI/Desktop/crossgaincare/crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://crossgaincare.com.au/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1743465324)
